Run_accession	sample_type	community_type	feature	sample_host	material	sample_age	latitude	longitude	project_name	publication_year	geo_loc_name	sample_name	archive_project	archive_sample_accession
ERR9612755	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID026	PRJEB52394	ERS11702743
ERR9612756	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID026	PRJEB52394	ERS11702743
ERR9612757	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID027	PRJEB52394	ERS11702744
ERR9612758	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID027	PRJEB52394	ERS11702744
ERR9612759	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID028	PRJEB52394	ERS11702745
ERR9612760	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID028	PRJEB52394	ERS11702745
ERR9612761	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID029	PRJEB52394	ERS11702746
ERR9612762	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID029	PRJEB52394	ERS11702746
ERR9612763	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID030	PRJEB52394	ERS11702747
ERR9612764	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID030	PRJEB52394	ERS11702747
ERR9612765	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID031	PRJEB52394	ERS11702748
ERR9612766	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID031	PRJEB52394	ERS11702748
ERR9612767	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID032	PRJEB52394	ERS11702749
ERR9612768	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID032	PRJEB52394	ERS11702749
ERR9612769	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID033	PRJEB52394	ERS11702750
ERR9612770	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID033	PRJEB52394	ERS11702750
ERR9612771	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID034	PRJEB52394	ERS11702751
ERR9612772	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID034	PRJEB52394	ERS11702751
ERR9612773	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID035	PRJEB52394	ERS11702752
ERR9612774	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID035	PRJEB52394	ERS11702752
ERR9612775	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID036	PRJEB52394	ERS11702753
ERR9612776	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID036	PRJEB52394	ERS11702753
ERR9612777	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID037	PRJEB52394	ERS11702754
ERR9612778	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID037	PRJEB52394	ERS11702754
ERR9612779	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID038	PRJEB52394	ERS11702755
ERR9612780	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID038	PRJEB52394	ERS11702755
ERR9612781	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID039	PRJEB52394	ERS11702756
ERR9612782	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID039	PRJEB52394	ERS11702756
ERR9612783	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID040	PRJEB52394	ERS11702757
ERR9612784	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID040	PRJEB52394	ERS11702757
ERR9612785	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID041	PRJEB52394	ERS11702758
ERR9612786	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID041	PRJEB52394	ERS11702758
ERR9612787	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID042	PRJEB52394	ERS11702759
ERR9612788	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID042	PRJEB52394	ERS11702759
ERR9612789	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID043	PRJEB52394	ERS11702760
ERR9612790	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID043	PRJEB52394	ERS11702760
ERR9612791	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID044	PRJEB52394	ERS11702761
ERR9612792	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID044	PRJEB52394	ERS11702761
ERR9612793	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID045	PRJEB52394	ERS11702762
ERR9612794	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID045	PRJEB52394	ERS11702762
ERR9612795	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID046	PRJEB52394	ERS11702763
ERR9612796	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID046	PRJEB52394	ERS11702763
ERR9612797	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID047	PRJEB52394	ERS11702764
ERR9612798	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID047	PRJEB52394	ERS11702764
ERR9612799	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID048	PRJEB52394	ERS11702765
ERR9612800	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID048	PRJEB52394	ERS11702765
ERR9612801	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID049	PRJEB52394	ERS11702766
ERR9612802	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID049	PRJEB52394	ERS11702766
ERR9612803	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID050	PRJEB52394	ERS11702767
ERR9612804	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID050	PRJEB52394	ERS11702767
ERR9612805	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID051	PRJEB52394	ERS11702768
ERR9612806	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID051	PRJEB52394	ERS11702768
ERR9612807	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID052	PRJEB52394	ERS11702769
ERR9612808	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID052	PRJEB52394	ERS11702769
ERR9612809	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID053	PRJEB52394	ERS11702770
ERR9612810	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID053	PRJEB52394	ERS11702770
ERR9612811	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID054	PRJEB52394	ERS11702771
ERR9612812	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID054	PRJEB52394	ERS11702771
ERR9612813	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID055	PRJEB52394	ERS11702772
ERR9612814	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID055	PRJEB52394	ERS11702772
ERR9612815	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID056	PRJEB52394	ERS11702773
ERR9612816	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID056	PRJEB52394	ERS11702773
ERR9612817	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID057	PRJEB52394	ERS11702774
ERR9612818	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID057	PRJEB52394	ERS11702774
ERR9612819	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID058	PRJEB52394	ERS11702775
ERR9612820	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID058	PRJEB52394	ERS11702775
ERR9612821	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID059	PRJEB52394	ERS11702776
ERR9612822	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID059	PRJEB52394	ERS11702776
ERR9612823	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID060	PRJEB52394	ERS11702777
ERR9612824	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID060	PRJEB52394	ERS11702777
ERR9612825	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID061	PRJEB52394	ERS11702778
ERR9612826	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID061	PRJEB52394	ERS11702778
ERR9612827	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID062	PRJEB52394	ERS11702779
ERR9612828	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID062	PRJEB52394	ERS11702779
ERR9612829	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID063	PRJEB52394	ERS11702780
ERR9612830	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID063	PRJEB52394	ERS11702780
ERR9612831	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID064	PRJEB52394	ERS11702781
ERR9612832	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID064	PRJEB52394	ERS11702781
ERR9612833	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID065	PRJEB52394	ERS11702782
ERR9612834	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID065	PRJEB52394	ERS11702782
ERR9612835	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID066	PRJEB52394	ERS11702783
ERR9612836	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID066	PRJEB52394	ERS11702783
ERR9612837	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID067	PRJEB52394	ERS11702784
ERR9612838	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID067	PRJEB52394	ERS11702784
ERR9612839	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID068	PRJEB52394	ERS11702785
ERR9612840	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID068	PRJEB52394	ERS11702785
ERR9612841	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID068	PRJEB52394	ERS11702786
ERR9612842	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID068	PRJEB52394	ERS11702786
ERR9612843	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID070	PRJEB52394	ERS11702787
ERR9612844	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID070	PRJEB52394	ERS11702787
ERR9612845	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID071	PRJEB52394	ERS11702788
ERR9612846	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID071	PRJEB52394	ERS11702788
ERR9612847	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID072	PRJEB52394	ERS11702789
ERR9612848	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID072	PRJEB52394	ERS11702789
ERR9612849	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID073	PRJEB52394	ERS11702790
ERR9612850	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID073	PRJEB52394	ERS11702790
ERR9612851	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID074	PRJEB52394	ERS11702791
ERR9612852	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID074	PRJEB52394	ERS11702791
ERR9612853	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID075	PRJEB52394	ERS11702792
ERR9612854	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID075	PRJEB52394	ERS11702792
ERR9612855	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID076	PRJEB52394	ERS11702793
ERR9612856	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID076	PRJEB52394	ERS11702793
ERR9612857	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID077	PRJEB52394	ERS11702794
ERR9612858	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID077	PRJEB52394	ERS11702794
ERR9612859	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID078	PRJEB52394	ERS11702795
ERR9612860	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID078	PRJEB52394	ERS11702795
ERR9612861	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID079	PRJEB52394	ERS11702796
ERR9612862	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID079	PRJEB52394	ERS11702796
ERR9612863	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID080	PRJEB52394	ERS11702797
ERR9612864	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID080	PRJEB52394	ERS11702797
ERR9612865	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID081	PRJEB52394	ERS11702798
ERR9612866	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID081	PRJEB52394	ERS11702798
ERR9612867	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID082	PRJEB52394	ERS11702799
ERR9612868	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID082	PRJEB52394	ERS11702799
ERR9612869	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID083	PRJEB52394	ERS11702800
ERR9612870	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID083	PRJEB52394	ERS11702800
ERR9612871	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID084	PRJEB52394	ERS11702801
ERR9612872	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID084	PRJEB52394	ERS11702801
ERR9612873	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID085	PRJEB52394	ERS11702802
ERR9612874	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID085	PRJEB52394	ERS11702802
ERR9612875	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID086	PRJEB52394	ERS11702803
ERR9612876	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID086	PRJEB52394	ERS11702803
ERR9612877	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID087	PRJEB52394	ERS11702804
ERR9612878	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID087	PRJEB52394	ERS11702804
ERR9612879	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID088	PRJEB52394	ERS11702805
ERR9612880	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID088	PRJEB52394	ERS11702805
ERR9612881	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID089	PRJEB52394	ERS11702806
ERR9612882	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID089	PRJEB52394	ERS11702806
ERR9612883	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID090	PRJEB52394	ERS11702807
ERR9612884	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID090	PRJEB52394	ERS11702807
ERR9612885	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID091	PRJEB52394	ERS11702808
ERR9612886	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID091	PRJEB52394	ERS11702808
ERR9612887	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID092	PRJEB52394	ERS11702809
ERR9612888	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID092	PRJEB52394	ERS11702809
ERR9612889	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID093	PRJEB52394	ERS11702810
ERR9612890	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID093	PRJEB52394	ERS11702810
ERR9612891	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID094	PRJEB52394	ERS11702811
ERR9612892	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID094	PRJEB52394	ERS11702811
ERR9612893	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID097	PRJEB52394	ERS11702812
ERR9612894	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID097	PRJEB52394	ERS11702812
ERR9612895	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID101	PRJEB52394	ERS11702813
ERR9612896	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID101	PRJEB52394	ERS11702813
ERR9612897	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID102	PRJEB52394	ERS11702814
ERR9612898	ancient_metagenome	oral		Homo sapiens	dental calculus	200.0	52.548	4.914	Velsko2022	2022	Netherlands	MID102	PRJEB52394	ERS11702814
ERR7919474	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-1.04	10.03	Moraitou2022	2022	Gabon	G0008	PRJEB49638	ERS9656250
ERR7919475	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-1.04	10.03	Moraitou2022	2022	Gabon	G0008	PRJEB49638	ERS9656250
ERR7919511	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-1.04	10.03	Moraitou2022	2022	Gabon	G0008	PRJEB49638	ERS9656250
ERR7919516	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-1.04	10.03	Moraitou2022	2022	Gabon	G0008	PRJEB49638	ERS9656250
ERR7919547	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-4.59	12.56	Moraitou2022	2022	Democratic Republic of the Congo	G0034	PRJEB49638	ERS9656270
ERR7919645	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-4.59	12.56	Moraitou2022	2022	Democratic Republic of the Congo	G0034	PRJEB49638	ERS9656270
ERR7919462	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-2.2	13.4	Moraitou2022	2022	Gabon	G0005	PRJEB49638	ERS9656248
ERR7919498	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-2.2	13.4	Moraitou2022	2022	Gabon	G0005	PRJEB49638	ERS9656248
ERR7919507	ancient_metagenome	oral		Gorilla gorilla gorilla	dental calculus	100.0	-2.2	13.4	Moraitou2022	2022	Gabon	G0005	PRJEB49638	ERS9656248
